<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUB;D;20220929;0;7.9373936;;;7.9684886;
CNYRUB;D;20220929;0;7.9684886;;;8.0726619;
CNYRUB;D;20220929;0;8.0729826;;;8.0789290;
CNYRUB;D;20220929;0;8.0114349;;;8.0119936;
CNYRUB;D;20220929;0;8.0079731;;;8.0071918;
CNYRUB;D;20220929;0;8.0246656;;;8.0417781;
CNYRUB;D;20220929;0;8.0415552;;;8.0546265;
CNYRUB;D;20220929;0;8.0824972;;;8.0943423;
CNYRUB;D;20220929;0;8.0817584;;;8.0294413;
CNYRUB;D;20220929;0;8.0267559;;;7.9967949;
CNYRUB;D;20220929;0;8.0504459;;;8.0673077;
CNYRUB;D;20220929;0;7.9675307;;;7.9135844;
CNYRUB;D;20220929;0;7.9479969;;;8.0322491;
CNYRUB;D;20220929;0;8.0284595;;;8.0641812;
CNYRUB;D;20220929;0;8.0639043;;;8.0178309;
CNYRUB;D;20220929;0;8.0178584;;;7.8943363;
CNYRUB;D;20220929;0;7.7493634;;;7.7458262;
CNYRUB;D;20220930;0;7.8498907;;;7.8385061;
CNYRUB;D;20220930;0;7.9054959;;;7.8948552;
CNYRUB;D;20220930;0;7.8823205;;;7.9170791;
CNYRUB;D;20220930;0;7.9514481;;;7.9278494;
CNYRUB;D;20220930;0;7.9071086;;;8.0074647;
CNYRUB;D;20220930;0;8.0102598;;;8.0402545;
CNYRUB;D;20220930;0;8.0221331;;;8.0755847;
CNYRUB;D;20220930;0;8.0533307;;;8.1359558;
CNYRUB;D;20220930;0;8.1374224;;;8.1434922;
CNYRUB;D;20220930;0;8.1546048;;;8.2293374;
CNYRUB;D;20220930;0;8.2325323;;;8.2580914;
CNYRUB;D;20220930;0;8.3390749;;;8.4024499;
CNYRUB;D;20220930;0;8.4040839;;;8.4299208;
CNYRUB;D;20220930;0;8.3865815;;;8.2690916;
CNYRUB;D;20220930;0;8.1037841;;;8.2605010;
