<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURRUB;60;20221024;160000;60.3160000;60.7250000;60.3160000;60.7250000;12
EURRUB;60;20221024;170000;60.6780000;60.9250000;60.6380000;60.7880000;12
EURRUB;60;20221024;180000;60.9430000;61.7130000;60.9050000;61.2320000;12
EURRUB;60;20221024;190000;61.2100000;61.3520000;61.0390000;61.2200000;12
EURRUB;60;20221024;200000;60.9640000;61.3680000;60.9140000;61.3680000;12
EURRUB;60;20221024;210000;61.2550000;61.3890000;60.9320000;60.9390000;12
EURRUB;60;20221024;220000;60.9580000;60.9690000;60.9340000;60.9690000;12
EURRUB;60;20221024;230000;60.9970000;61.0170000;60.9720000;60.9740000;12
EURRUB;60;20221025;000000;60.9850000;61.4310000;60.9660000;61.4310000;12
EURRUB;60;20221025;010000;61.4380000;61.4380000;60.7210000;60.7210000;8
EURRUB;60;20221025;040000;60.5510000;60.6070000;60.5510000;60.5780000;6
EURRUB;60;20221025;050000;60.5680000;60.5890000;60.5460000;60.5650000;6
EURRUB;60;20221025;060000;60.3140000;60.3140000;60.2880000;60.3090000;9
EURRUB;60;20221025;080000;60.3150000;60.3150000;60.3000000;60.3030000;6
EURRUB;60;20221025;100000;60.7330000;61.3820000;60.7200000;60.8990000;11
EURRUB;60;20221025;110000;61.3710000;61.3710000;60.6150000;60.8290000;12
EURRUB;60;20221025;120000;60.8600000;60.8980000;60.5840000;60.8780000;12
EURRUB;60;20221025;130000;60.7990000;60.9840000;60.7990000;60.8760000;12
EURRUB;60;20221025;140000;60.8640000;60.9570000;60.8000000;60.8750000;12
EURRUB;60;20221025;150000;60.8700000;61.2060000;60.7770000;60.9930000;12
EURRUB;60;20221025;160000;61.0700000;61.0700000;60.6520000;60.8450000;12
