<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDINR;60;20220811;190000;79.4930000;79.5860000;79.4890000;79.5360000;75
USDINR;60;20220811;200000;79.5700000;79.5700000;79.5700000;79.5700000;1
USDINR;60;20220811;220000;79.5440000;79.5800000;79.5440000;79.5600000;5
USDINR;60;20220811;230000;79.5600000;79.5600000;79.5600000;79.5600000;3
USDINR;60;20220812;000000;79.5600000;79.5600000;79.5600000;79.5600000;3
USDINR;60;20220812;020000;79.5600000;79.6600000;79.5600000;79.5800000;3
USDINR;60;20220812;030000;79.5800000;79.5800000;79.5800000;79.5800000;1
USDINR;60;20220812;050000;79.5800000;79.5800000;79.5800000;79.5800000;3
USDINR;60;20220812;060000;79.5800000;79.5800000;79.5800000;79.5800000;2
USDINR;60;20220812;070000;79.6000000;79.7100000;79.5910000;79.6575000;335
USDINR;60;20220812;080000;79.6600000;79.7200000;79.6210000;79.6720000;670
